record_type,run,pond_position,caught_order,species,rarity,length_cm,girth_cm,weight_kg,price,pond_total_value,caught_total_value,rarity_1_count,rarity_2_count,rarity_3_count,rarity_4_count,pond_value_min,pond_value_average,pond_value_max,seed
"fish","950","18","","Atlantic Herring","1","27","14.85","0.2205225","0.60","","","","","","","","","",""
"fish","950","19","","Atlantic Cod","2","66","41.58","4.0752558","4.83","","","","","","","","","",""
"fish","950","20","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","950","21","","Common Carp","1","55","41.25","3.7434375","3.99","","","","","","","","","",""
"fish","950","22","","Common Carp","1","43","32.25","1.7889075","2.04","","","","","","","","","",""
"fish","950","23","","Common Carp","1","29","21.75","0.5487525","0.80","","","","","","","","","",""
"fish","950","24","","Pacific Sardine","1","21","13.02","0.1695204","0.54","","","","","","","","","",""
"fish","950","25","","Common Carp","1","51","38.25","2.9846475","3.23","","","","","","","","","",""
"fish","950","26","","Atlantic Herring","1","35","19.25","0.4803587963","0.86","","","","","","","","","",""
"fish","950","27","","Common Carp","1","28","21","0.49392","0.74","","","","","","","","","",""
"fish","950","28","","Pacific Sardine","1","21","13.02","0.1695204","0.54","","","","","","","","","",""
"fish","950","29","","Pacific Sardine","1","25","15.5","0.2860119048","0.66","","","","","","","","","",""
"fish","950","30","","Atlantic Herring","1","35","19.25","0.4803587963","0.86","","","","","","","","","",""
"fish","950","31","","Atlantic Cod","2","55","34.65","2.358365625","3.11","","","","","","","","","",""
"fish","950","32","","Atlantic Herring","1","26","14.3","0.1969162963","0.57","","","","","","","","","",""
"fish","950","33","","Atlantic Cod","2","41","25.83","0.976955175","1.73","","","","","","","","","",""
"fish","950","34","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","950","35","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","950","36","","Atlantic Herring","1","25","13.75","0.1750578704","0.55","","","","","","","","","",""
"fish","950","37","","Atlantic Herring","1","30","16.5","0.3025","0.68","","","","","","","","","",""
"fish","950","38","","Pacific Sardine","1","24","14.88","0.2530450286","0.63","","","","","","","","","",""
"fish","950","39","","Common Carp","1","48","36","2.48832","2.74","","","","","","","","","",""
"fish","950","40","","Pacific Sardine","1","25","15.5","0.2860119048","0.66","","","","","","","","","",""
"fish","950","41","","Atlantic Herring","1","28","15.4","0.2459437037","0.62","","","","","","","","","",""
"fish","950","42","","Atlantic Cod","2","49","30.87","1.667674575","2.42","","","","","","","","","",""
"fish","950","43","","Pacific Sardine","1","21","13.02","0.1695204","0.54","","","","","","","","","",""
"fish","950","44","","Atlantic Herring","1","32","17.6","0.367122963","0.74","","","","","","","","","",""
"fish","950","45","","Pacific Sardine","1","20","12.4","0.1464380952","0.52","","","","","","","","","",""
"fish","950","46","","Pacific Sardine","1","21","13.02","0.1695204","0.54","","","","","","","","","",""
"fish","950","47","","Common Carp","1","40","30","1.44","1.69","","","","","","","","","",""
"fish","950","48","","Atlantic Cod","2","35","22.05","0.607753125","1.36","","","","","","","","","",""
"fish","950","49","","Common Carp","1","35","26.25","0.9646875","1.21","","","","","","","","","",""
"fish","950","50","","Atlantic Herring","1","34","18.7","0.4403503704","0.82","","","","","","","","","",""
"pond_summary","950","","","","","","","","","72.60","15.05","43","6","1","0","","","",""
"fish","951","1","1","Atlantic Herring","1","32","17.6","0.367122963","0.74","","","","","","","","","",""
"fish","951","2","2","Atlantic Cod","2","70","44.1","4.862025","5.61","","","","","","","","","",""
"fish","951","3","3","Atlantic Herring","1","25","13.75","0.1750578704","0.55","","","","","","","","","",""
"fish","951","4","4","Common Carp","1","52","39","3.16368","3.41","","","","","","","","","",""
"fish","951","5","5","Atlantic Herring","1","27","14.85","0.2205225","0.60","","","","","","","","","",""
"fish","951","6","","Atlantic Cod","2","50","31.5","1.771875","2.52","","","","","","","","","",""
"fish","951","7","","Common Carp","1","25","18.75","0.3515625","0.60","","","","","","","","","",""
"fish","951","8","","Common Carp","1","43","32.25","1.7889075","2.04","","","","","","","","","",""
"fish","951","9","","Bluefish","3","86","55.04","9.304590629","10.43","","","","","","","","","",""
"fish","951","10","","Common Carp","1","34","25.5","0.88434","1.13","","","","","","","","","",""
"fish","951","11","","Pacific Sardine","1","20","12.4","0.1464380952","0.52","","","","","","","","","",""
"fish","951","12","","Pacific Sardine","1","22","13.64","0.1949091048","0.57","","","","","","","","","",""
"fish","951","13","","Atlantic Cod","2","100","63","14.175","14.93","","","","","","","","","",""
"fish","951","14","","Atlantic Cod","2","39","24.57","0.840846825","1.59","","","","","","","","","",""
"fish","951","15","","Common Carp","1","49","36.75","2.6471025","2.90","","","","","","","","","",""
"fish","951","16","","Pacific Sardine","1","19","11.78","0.1255523619","0.50","","","","","","","","","",""
"fish","951","17","","Pacific Sardine","1","18","11.16","0.1067533714","0.48","","","","","","","","","",""
"fish","951","18","","Atlantic Cod","2","36","22.68","0.6613488","1.41","","","","","","","","","",""
"fish","951","19","","Atlantic Cod","2","83","52.29","8.105080725","8.86","","","","","","","","","",""
"fish","951","20","","Tuna","3","91","65.52","13.9518288","15.08","","","","","","","","","",""
"fish","951","21","","Common Carp","1","45","33.75","2.0503125","2.30","","","","","","","","","",""
"fish","951","22","","Pacific Sardine","1","24","14.88","0.2530450286","0.63","","","","","","","","","",""
"fish","951","23","","Tuna","3","100","72","18.51428571","19.64","","","","","","","","","",""
"fish","951","24","","Common Carp","1","47","35.25","2.3360175","2.59","","","","","","","","","",""
"fish","951","25","","Tuna","3","98","70.56","17.4254976","18.55","","","","","","","","","",""
"fish","951","26","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","951","27","","Pacific Sardine","1","25","15.5","0.2860119048","0.66","","","","","","","","","",""
"fish","951","28","","Atlantic Herring","1","33","18.15","0.4026275","0.78","","","","","","","","","",""
"fish","951","29","","Atlantic Herring","1","29","15.95","0.2732471296","0.65","","","","","","","","","",""
"fish","951","30","","Pacific Sardine","1","20","12.4","0.1464380952","0.52","","","","","","","","","",""
"fish","951","31","","Common Carp","1","44","33","1.91664","2.17","","","","","","","","","",""
"fish","951","32","","Pacific Sardine","1","21","13.02","0.1695204","0.54","","","","","","","","","",""
"fish","951","33","","Common Carp","1","49","36.75","2.6471025","2.90","","","","","","","","","",""
"fish","951","34","","Atlantic Cod","2","75","47.25","5.980078125","6.73","","","","","","","","","",""
"fish","951","35","","Pacific Sardine","1","21","13.02","0.1695204","0.54","","","","","","","","","",""
"fish","951","36","","Atlantic Herring","1","29","15.95","0.2732471296","0.65","","","","","","","","","",""
"fish","951","37","","Common Carp","1","43","32.25","1.7889075","2.04","","","","","","","","","",""
"fish","951","38","","Atlantic Herring","1","26","14.3","0.1969162963","0.57","","","","","","","","","",""
"fish","951","39","","Common Carp","1","35","26.25","0.9646875","1.21","","","","","","","","","",""
"fish","951","40","","Atlantic Herring","1","33","18.15","0.4026275","0.78","","","","","","","","","",""
"fish","951","41","","Atlantic Herring","1","35","19.25","0.4803587963","0.86","","","","","","","","","",""
"fish","951","42","","Atlantic Herring","1","33","18.15","0.4026275","0.78","","","","","","","","","",""
"fish","951","43","","Pacific Sardine","1","25","15.5","0.2860119048","0.66","","","","","","","","","",""
"fish","951","44","","Tuna","3","74","53.28","7.502432914","8.63","","","","","","","","","",""
"fish","951","45","","Atlantic Cod","2","77","48.51","6.471355275","7.22","","","","","","","","","",""
"fish","951","46","","Atlantic Cod","2","43","27.09","1.127011725","1.88","","","","","","","","","",""
"fish","951","47","","Bluefish","3","75","48","6.171428571","7.30","","","","","","","","","",""
"fish","951","48","","Common Carp","1","34","25.5","0.88434","1.13","","","","","","","","","",""
"fish","951","49","","Atlantic Herring","1","25","13.75","0.1750578704","0.55","","","","","","","","","",""
"fish","951","50","","Atlantic Cod","2","89","56.07","9.992935575","10.74","","","","","","","","","",""
"pond_summary","951","","","","","","","","","179.27","10.91","34","10","6","0","","","",""
"fish","952","1","1","Atlantic Herring","1","35","19.25","0.4803587963","0.86","","","","","","","","","",""
"fish","952","2","2","Bluefish","3","54","34.56","2.303473371","3.43","","","","","","","","","",""
"fish","952","3","3","Tuna","3","69","49.68","6.082109486","7.21","","","","","","","","","",""
"fish","952","4","4","Atlantic Cod","2","64","40.32","3.7158912","4.47","","","","","","","","","",""
"fish","952","5","5","Atlantic Herring","1","33","18.15","0.4026275","0.78","","","","","","","","","",""
"fish","952","6","","Common Carp","1","38","28.5","1.23462","1.48","","","","","","","","","",""
"fish","952","7","","Common Carp","1","25","18.75","0.3515625","0.60","","","","","","","","","",""
"fish","952","8","","Atlantic Herring","1","34","18.7","0.4403503704","0.82","","","","","","","","","",""
"fish","952","9","","Common Carp","1","28","21","0.49392","0.74","","","","","","","","","",""
"fish","952","10","","Atlantic Cod","2","48","30.24","1.5676416","2.32","","","","","","","","","",""
"fish","952","11","","Common Carp","1","26","19.5","0.39546","0.65","","","","","","","","","",""
"fish","952","12","","Common Carp","1","43","32.25","1.7889075","2.04","","","","","","","","","",""
"fish","952","13","","Atlantic Herring","1","26","14.3","0.1969162963","0.57","","","","","","","","","",""
"fish","952","14","","Atlantic Cod","2","87","54.81","9.334280025","10.08","","","","","","","","","",""
"fish","952","15","","Atlantic Cod","2","43","27.09","1.127011725","1.88","","","","","","","","","",""
"fish","952","16","","Atlantic Cod","2","56","35.28","2.4893568","3.24","","","","","","","","","",""
"fish","952","17","","Common Carp","1","50","37.5","2.8125","3.06","","","","","","","","","",""
"fish","952","18","","Atlantic Herring","1","34","18.7","0.4403503704","0.82","","","","","","","","","",""
"fish","952","19","","Common Carp","1","34","25.5","0.88434","1.13","","","","","","","","","",""
"fish","952","20","","Atlantic Cod","2","40","25.2","0.9072","1.66","","","","","","","","","",""
"fish","952","21","","Atlantic Herring","1","28","15.4","0.2459437037","0.62","","","","","","","","","",""
"fish","952","22","","Common Carp","1","27","20.25","0.4428675","0.69","","","","","","","","","",""
"fish","952","23","","Atlantic Cod","2","45","28.35","1.291696875","2.04","","","","","","","","","",""
"fish","952","24","","Atlantic Cod","2","63","39.69","3.544416225","4.29","","","","","","","","","",""
"fish","952","25","","Common Carp","1","37","27.75","1.1396925","1.39","","","","","","","","","",""
"fish","952","26","","Common Carp","1","33","24.75","0.8085825","1.06","","","","","","","","","",""
"fish","952","27","","Atlantic Herring","1","26","14.3","0.1969162963","0.57","","","","","","","","","",""
"fish","952","28","","Common Carp","1","55","41.25","3.7434375","3.99","","","","","","","","","",""
"fish","952","29","","Common Carp","1","31","23.25","0.6702975","0.92","","","","","","","","","",""
"fish","952","30","","Atlantic Herring","1","35","19.25","0.4803587963","0.86","","","","","","","","","",""
"fish","952","31","","Atlantic Herring","1","28","15.4","0.2459437037","0.62","","","","","","","","","",""
"fish","952","32","","Atlantic Herring","1","30","16.5","0.3025","0.68","","","","","","","","","",""
"fish","952","33","","Atlantic Herring","1","29","15.95","0.2732471296","0.65","","","","","","","","","",""
"fish","952","34","","Pacific Sardine","1","24","14.88","0.2530450286","0.63","","","","","","","","","",""
"fish","952","35","","Tuna","3","70","50.4","6.3504","7.48","","","","","","","","","",""
"fish","952","36","","Common Carp","1","50","37.5","2.8125","3.06","","","","","","","","","",""
"fish","952","37","","Common Carp","1","47","35.25","2.3360175","2.59","","","","","","","","","",""
"fish","952","38","","Common Carp","1","52","39","3.16368","3.41","","","","","","","","","",""
"fish","952","39","","Atlantic Herring","1","29","15.95","0.2732471296","0.65","","","","","","","","","",""
"fish","952","40","","Common Carp","1","53","39.75","3.3497325","3.60","","","","","","","","","",""
"fish","952","41","","Pacific Sardine","1","18","11.16","0.1067533714","0.48","","","","","","","","","",""
"fish","952","42","","Atlantic Cod","2","63","39.69","3.544416225","4.29","","","","","","","","","",""
"fish","952","43","","Common Carp","1","30","22.5","0.6075","0.86","","","","","","","","","",""
"fish","952","44","","Pacific Sardine","1","20","12.4","0.1464380952","0.52","","","","","","","","","",""
"fish","952","45","","Tuna","3","70","50.4","6.3504","7.48","","","","","","","","","",""
"fish","952","46","","Pacific Sardine","1","22","13.64","0.1949091048","0.57","","","","","","","","","",""
"fish","952","47","","Common Carp","1","55","41.25","3.7434375","3.99","","","","","","","","","",""
"fish","952","48","","Pacific Sardine","1","20","12.4","0.1464380952","0.52","","","","","","","","","",""
"fish","952","49","","Common Carp","1","31","23.25","0.6702975","0.92","","","","","","","","","",""
"fish","952","50","","Atlantic Herring","1","25","13.75","0.1750578704","0.55","","","","","","","","","",""
"pond_summary","952","","","","","","","","","107.82","16.75","37","9","4","0","","","",""
